opportunity_id,account_name,contact_email,owner_id,stage,amount,close_date,created_date,source,amount_parsed,close_date_parsed,created_date_parsed,stage_standardized,email_valid
OP-01336,Granite Ridge Co,,U-1024,Prospect,163420.61,2024-12-02,2024-05-19,Partner Referral,163420.61,2024-12-02,2024-05-19,Prospecting,
OP-01641,DeltaWave Media,lena.moore@example.org,U-9999,Prospect,181356.83,2025-11-20,2025-05-27,Inbound Call,181356.83,2025-11-20,2025-05-27,Prospecting,True
OP-00542,Willow Creek Farms,ella.patel@example.org,U-1013,Qualifcation,224888.51,2025-02-01,2024-12-02,Web Form,224888.51,2025-02-01,2024-12-02,Qualification,True
OP-01016,Vertex Capital,nina.nguyen@example.org,U-1033,Closed-Lost,,2026-01-30,2025-11-30,Bulk Import,,2026-01-30,2025-11-30,Closed Lost,True
OP-00770,Redwood Outdoors,maya.johnson@gmail.com,U-1022,Qualifcation,"$110,200",2024-08-10,2024-04-18,Outbound SDR,110200.0,2024-08-10,2024-04-18,Qualification,True
OP-03494,DeltaWave Media,kara.garcia@gmail.com,U-1019,Negotiation,180451.98,2025-10-31,2025-10-05,Inbound Call,180451.98,2025-10-31,2025-10-05,Proposal,True
OP-00610,Ironclad Security,tom.moore@company.com,U-1034,ClosedLost,127635.19,2025-07-27,2025-05-09,Trade Show,127635.19,2025-07-27,2025-05-09,Closed Lost,True
OP-D0070,Harborline Bank,marcus.wilson@example.org,U-1008,New Lead,"$16,075.84",2026-03-29,2026-01-14,Partner Referral,16075.84,2026-03-29,2026-01-14,Prospecting,True
OP-00005,Granite Ridge Co,nina.garcia@yahoo.com,U-1035,closed won,54731.38,2026-12-23,2026-07-24,Bulk Import,54731.38,2026-12-23,2026-07-24,Closed Won,True
OP-03303,Harborline Bank,liam.miller@example.org,U-1025,closed won,119579.81,2025-05-27,2025-05-09,Bulk Import,119579.81,2025-05-27,2025-05-09,Closed Won,True
OP-02007,Granite Ridge Co,kara.moore@gmail.com,U-1008,Closed-Won,46746.87,,2025-02-02,Inbound Call,46746.87,,2025-02-02,Closed Won,True
OP-03743,Zephyr Airlines,chris.thomas@example.org,U-1010,Quote Sent,236523.56,,2025-01-08,Web Form,236523.56,,2025-01-08,Proposal,True
OP-00906,Onyx Pharma,aisha.thomas@company.com,U-1013,prospecting,167346.69,2024-04-29,2024-03-12,Outbound SDR,167346.69,2024-04-29,2024-03-12,Prospecting,True
OP-00531,Zephyr Airlines,ben.brown@gmail.com,U-1030,Qualified,54544.04,2024-07-29,2024-02-03,Web Form,54544.04,2024-07-29,2024-02-03,Qualification,True
OP-02812,Vertex Capital,marcus.davis@yahoo.com,U-0000,prospecting,,2024-07-29,2024-05-09,Web Form,,2024-07-29,2024-05-09,Prospecting,True
OP-02491,Redwood Outdoors,zoe.wilson@yahoo.com,U-1019,Closed Won,68853.11,2025-08-24,2025-02-25,Inbound Call,68853.11,2025-08-24,2025-02-25,Closed Won,True
OP-02226,Redwood Outdoors,chris.taylor@company.com,U-1025,Discovery,143769.15,2025-05-18,2025-04-10,Web Form,143769.15,2025-05-18,2025-04-10,Qualification,True
OP-04339,DeltaWave Media,ellasmith@outlook.com,U-1036,Prospecting,59425.83,2026-04-05,2026-02-01,Outbound SDR,59425.83,2026-04-05,2026-02-01,Prospecting,True
OP-03945,,ella.anderson@outlook.com,U-1011,New Lead,"$189,452.06",2024-05-16,2024-03-08,Trade Show,189452.06,2024-05-16,2024-03-08,Prospecting,True
OP-01699,Willow Creek Farms,liammiller@example.org,U-1017,Discovery,57749.46,2026-07-12,2025-12-22,Bulk Import,57749.46,2026-07-12,2025-12-22,Qualification,True
OP-00755,ForgePoint Systems,raj.johnson@yahoo.com,U-1001,qualification,242793.17,2024-04-29,2024-04-09,Partner Referral,242793.17,2024-04-29,2024-04-09,Qualification,True
OP-02162,Quartzline Telecom,nina.garcia@company.com,U-1025,Negotiation,,2026-09-30,2026-07-15,Inbound Call,,2026-09-30,2026-07-15,Proposal,True
OP-02067,Quartzline Telecom,sofia.brown@example.org,U-1013,Prospecting,177028.90,2026-12-19,2026-06-05,Web Form,177028.9,2026-12-19,2026-06-05,Prospecting,True
OP-03377,Yellowpine Lumber,aisha.kim@yahoo.com,U-1010,New Lead,246960.33,2025-06-14,2025-01-06,Bulk Import,246960.33,2025-06-14,2025-01-06,Prospecting,True
OP-03453,DeltaWave Media,lena.taylor@example.org,U-1005,Qualifcation,"$10,983.21",2024-12-09,2024-10-16,Web Form,10983.21,2024-12-09,2024-10-16,Qualification,True
OP-03564,Quartzline Telecom,nina.moore@outlook.com,U-1025,,52067.82,2024-08-02,2024-03-11,Partner Referral,52067.82,2024-08-02,2024-03-11,,True
OP-04418,Copperline Foods,tom.kim@gmail.com,U-1035,PROSPECTING,171984.49,2024-10-03,2024-05-27,Trade Show,171984.49,2024-10-03,2024-05-27,Prospecting,True
OP-03004,Yellowpine Lumber,liam.brown@company.com,U-1016,Won,232925.34,,2026-05-14,Inbound Call,232925.34,,2026-05-14,Closed Won,True
OP-02631,Tidewater Marine,ben.thomas@company.com,U-1035,Proposal,161925.84,2024-08-11,2024-07-19,Outbound SDR,161925.84,2024-08-11,2024-07-19,Proposal,True
OP-02122,Granite Ridge Co,kara.nguyen@company.com,U-1026,Closed-Won,245191.14,2026-09-06,2026-03-05,Web Form,245191.14,2026-09-06,2026-03-05,Closed Won,True
OP-01723,Willow Creek Farms,noah.kim@example.org,U-1013,Proposal,"$12,516.48",2024-08-29,2024-03-12,Inbound Call,12516.48,2024-08-29,2024-03-12,Proposal,True
OP-01149,Silverline SaaS,sofia.kim@gmail.com,U-1004,Closed Won,81374.21,2026-07-10,2026-03-17,Outbound SDR,81374.21,2026-07-10,2026-03-17,Closed Won,True
OP-02340,Ironclad Security,ella.johnson@outlook.com,U-1028,Closed-Won,147845.40,2026-02-06,2025-11-23,Web Form,147845.4,2026-02-06,2025-11-23,Closed Won,True
OP-01944,Vertex Capital,ethan.kim@company.com,U-1030,Closed Lost,"$133,285.62",2026-05-09,2026-01-31,Inbound Call,133285.62,2026-05-09,2026-01-31,Closed Lost,True
OP-01733,Zephyr Airlines,tom.thomas@gmail.com,U-1035,New Lead,175964.37,2025-09-29,2027-03-20,Inbound Call,175964.37,2025-09-29,2027-03-20,Prospecting,True
OP-03700,Pinnacle Travel,nina.johnson@company.com,U-1016,qualification,"$41,100.06",2025-10-20,2025-05-01,Inbound Call,41100.06,2025-10-20,2025-05-01,Qualification,True
OP-02503,Umbra Defense,aisha.smith@example.org,U-1003,Prospect,112533.02,2024-12-01,2024-11-06,Trade Show,112533.02,2024-12-01,2024-11-06,Prospecting,True
OP-02864,Vertex Capital,liam.davis@example.org,U-1007,Prospect,202609.80,2025-06-28,2025-01-21,Trade Show,202609.8,2025-06-28,2025-01-21,Prospecting,True
OP-03458,Everline Health,ava.johnson@outlook.com,admin,Won,79055.94,2025-11-22,2025-04-20,Outbound SDR,79055.94,2025-11-22,2025-04-20,Closed Won,True
OP-03656,Meridian Freight,ethan.brown@yahoo.com,U-1002,PROSPECTING,"$17,900.06",2025-06-04,2025-01-23,Web Form,17900.06,2025-06-04,2025-01-23,Prospecting,True
OP-00877,DeltaWave Media,lena.anderson@gmail.com,U-1034,Qualification,60653.86,2025-06-02,2025-03-17,Web Form,60653.86,2025-06-02,2025-03-17,Qualification,True
OP-D0262,DeltaWave Media,priya.thomas@company.com,U-1023,Proposal Sent,182886.35,2027-01-28,2026-08-10,Inbound Call,182886.35,2027-01-28,2026-08-10,Proposal,True
OP-00582,Umbra Defense,lena.miller@company.com,U-1005,Closed Lost,"$125,729.06",2026-06-24,2026-02-21,Web Form,125729.06,2026-06-24,2026-02-21,Closed Lost,True
OP-02440,Pinnacle Travel,ava.thomas@company.com,U-1033,Proposal,20027.50,2025-02-28,2024-07-25,Trade Show,20027.5,2025-02-28,2024-07-25,Proposal,True
OP-00347,ForgePoint Systems,marcus.patel@yahoo.com,U-1037,proposal,,2026-03-25,2026-02-22,Partner Referral,,2026-03-25,2026-02-22,Proposal,True
OP-04483,Tidewater Marine,ethan.patel@gmail.com,U-1036,Quote Sent,30763.02,2025-02-15,2025-01-16,Partner Referral,30763.02,2025-02-15,2025-01-16,Proposal,True
OP-01452,Willow Creek Farms,ethan.lee@company.com,U-1001,prospecting,"$2,895.01",2024-12-20,2024-06-17,Partner Referral,2895.01,2024-12-20,2024-06-17,Prospecting,True
OP-04555,BluePeak Logistics,nina.johnson@example.org,U-1038,Proposal,228954.52,2025-04-12,2024-12-31,Outbound SDR,228954.52,2025-04-12,2024-12-31,Proposal,True
OP-04647,Redwood Outdoors,liam.taylor@outlook.com,U-1015,,"USD 64,070.88",2026-01-23,2025-07-10,Inbound Call,64070.88,2026-01-23,2025-07-10,,True
OP-02511,Meridian Freight,tom.smith@outlook.com,U-1014,Qualifcation,180405.47,2024-06-22,2024-01-22,Bulk Import,180405.47,2024-06-22,2024-01-22,Qualification,True
OP-01582,Zephyr Airlines,maya.brown@gmail.com,U-1029,Prospecting,"22,624.72 $",2026-10-28,2026-03-26,Inbound Call,22624.72,2026-10-28,2026-03-26,Prospecting,True
OP-00458,Tidewater Marine,ethan.smith@gmail.com,U-1024,prospecting,"$151,333.03",2025-10-09,2025-04-11,Outbound SDR,151333.03,2025-10-09,2025-04-11,Prospecting,True
OP-03719,Onyx Pharma,sofia.davis@example.org,U-1008,Negotiation,"32,357.41 $",2025-11-22,2025-04-12,Inbound Call,32357.41,2025-11-22,2025-04-12,Proposal,True
OP-02289,Umbra Defense,chris.brown@yahoo.com,U-1002,Proposal,"$14,967.20",2025-01-17,2025-01-09,Bulk Import,14967.2,2025-01-17,2025-01-09,Proposal,True
OP-01408,Juniper Retail,ella.kim@yahoo.com,U-1007,Lost,152165.96,2025-03-19,2025-01-05,Bulk Import,152165.96,2025-03-19,2025-01-05,Closed Lost,True
OP-00541,Quartzline Telecom,aisha.kim@company.com,U-8888,Discovery,"$207,018.23",2025-02-20,2026-10-06,Partner Referral,207018.23,2025-02-20,2026-10-06,Qualification,True
OP-04113,Redwood Outdoors,marcus.garcia@outlook.com,U-1026,New Lead,"$11,953",2025-12-25,2025-05-06,Trade Show,11953.0,2025-12-25,2025-05-06,Prospecting,True
OP-01897,Northgate Auto,ava.davis@company.com,U-1010,New Lead,16580.45,2026-01-17,2025-07-11,Web Form,16580.45,2026-01-17,2025-07-11,Prospecting,True
OP-01434,Ironclad Security,dev.anderson@company.com,U-1013,Closed Won,"$63,687",2026-10-26,2026-06-19,Partner Referral,63687.0,2026-10-26,2026-06-19,Closed Won,True
OP-01279,Copperline Foods,lena.davis@outlook.com,U-1024,closed lost,19105.20,2025-09-01,2025-01-19,Web Form,19105.2,2025-09-01,2025-01-19,Closed Lost,True
OP-00811,Onyx Pharma,maya.lee@company.com,U-1038,Qualified,148151.42,2024-05-04,2024-02-15,Bulk Import,148151.42,2024-05-04,2024-02-15,Qualification,True
OP-01099,Harborline Bank,chris.johnson@gmail.com,U-1039,Qualified,202195.01,2024-12-20,2024-10-29,Trade Show,202195.01,2024-12-20,2024-10-29,Qualification,True
OP-02714,Zephyr Airlines,zoe.kim@gmail.com,U-1016,Closed-Lost,209314.52,2027-03-13,2026-08-20,Inbound Call,209314.52,2027-03-13,2026-08-20,Closed Lost,True
OP-04696,Vertex Capital,lena.johnson@example.org,U-1021,Prospect,66278.69,2025-05-21,2025-04-18,Web Form,66278.69,2025-05-21,2025-04-18,Prospecting,True
OP-01530,Everline Health,sofia.davis@gmail.com,U-1029,Qualification,,2024-10-02,2024-08-22,Web Form,,2024-10-02,2024-08-22,Qualification,True
OP-03277,Everline Health,noah.taylor@company.com,U-1038,Qualification,4866.23,2025-02-12,2024-10-08,Bulk Import,4866.23,2025-02-12,2024-10-08,Qualification,True
OP-04544,Umbra Defense,owen.smith@outlook.com,U-1008,Prospect,125461.72,2026-11-25,2026-06-09,Web Form,125461.72,2026-11-25,2026-06-09,Prospecting,True
OP-00262,Northgate Auto,liam.moore@gmail.com,U-1004,Closed Won,206263.46,2026-07-31,2026-04-21,Inbound Call,206263.46,2026-07-31,2026-04-21,Closed Won,True
OP-01361,Everline Health,priya.smith@example.org,U-1028,Quote Sent,,2024-12-31,2024-11-22,Web Form,,2024-12-31,2024-11-22,Proposal,True
OP-03333,Acme Industrial,ethan.moore@yahoo.com,U-1003,Qualifcation,"$88,215.15",2024-03-21,2024-02-16,Inbound Call,88215.15,2024-03-21,2024-02-16,Qualification,True
OP-04505,Onyx Pharma,avagarcia@company.com,U-1006,Discovery,14109.20,2026-02-07,2025-10-25,Inbound Call,14109.2,2026-02-07,2025-10-25,Qualification,True
OP-04529,Zephyr Airlines,dev.davis@company.com,U-1014,closed won,155412.50,2026-06-11,2025-11-11,Inbound Call,155412.5,2026-06-11,2025-11-11,Closed Won,True
OP-04492,Acme Industrial,priya.wilson@company.com,U-1030,Prospect,56006.79,2026-01-24,2025-07-21,Trade Show,56006.79,2026-01-24,2025-07-21,Prospecting,True
OP-01882,Keystone Energy,liam.davis@gmail.com,U-1039,qualification,"$180,519",2025-08-17,2025-07-02,Bulk Import,180519.0,2025-08-17,2025-07-02,Qualification,True
OP-00320,Zephyr Airlines,ella.johnson@outlook.com,U-1033,Prospecting,"$85,754",2025-04-16,2025-04-05,Outbound SDR,85754.0,2025-04-16,2025-04-05,Prospecting,True
OP-03180,ForgePoint Systems,kara.wilson@example.org,U-1023,Qualified,70238.06,2026-06-25,2026-02-24,Web Form,70238.06,2026-06-25,2026-02-24,Qualification,True
OP-03020,Granite Ridge Co,chris.lee@yahoo.com,U-1019,Qualified,146208.51,,2025-03-18,Partner Referral,146208.51,,2025-03-18,Qualification,True
OP-00615,,zoe.garcia@example.org,U-1030,PROSPECTING,231915.74,2025-08-31,2025-04-28,Web Form,231915.74,2025-08-31,2025-04-28,Prospecting,True
OP-00121,Copperline Foods,owen.johnson@outlook.com,admin,Proposal,104273.27,2027-03-29,2027-04-29,Outbound SDR,104273.27,2027-03-29,2027-04-29,Proposal,True
OP-00937,Keystone Energy,ella.kim@gmail.com,U-1023,PROSPECTING,81661.95,2024-09-18,2024-07-10,Partner Referral,81661.95,2024-09-18,2024-07-10,Prospecting,True
OP-02538,Acme Industrial,liam.taylor@yahoo.com,U-1031,Discovery,,2025-05-16,2025-05-05,Bulk Import,,2025-05-16,2025-05-05,Qualification,True
OP-03456,Juniper Retail,lena.wilson@yahoo.com,U-1001,Won,36019.70,,2025-11-21,Trade Show,36019.7,,2025-11-21,Closed Won,True
OP-04376,Keystone Energy,lena.nguyen@gmail.com,U-1018,Proposal,147573.10,2026-01-05,2025-07-05,Inbound Call,147573.1,2026-01-05,2025-07-05,Proposal,True
OP-01592,Larkspur Labs,zoe.patel@company.com,U-1005,Proposal Sent,"$18,727",2025-12-26,2025-05-15,Web Form,18727.0,2025-12-26,2025-05-15,Proposal,True
OP-03917,ForgePoint Systems,dev.garcia@gmail.com,U-1035,Proposal,71153.75,2024-03-13,2024-02-24,Partner Referral,71153.75,2024-03-13,2024-02-24,Proposal,True
OP-01778,Quartzline Telecom,aisha.anderson@yahoo.com,U-1027,,"$201,771.59",2026-04-03,2026-01-18,Partner Referral,201771.59,2026-04-03,2026-01-18,,True
OP-01352,Acme Industrial,aisha.moore@gmail.com,U-1003,closed won,99093.10,2024-04-23,2024-03-20,Inbound Call,99093.1,2024-04-23,2024-03-20,Closed Won,True
OP-01606,Silverline SaaS,zoe.lee@yahoo.com,U-1006,PROSPECTING,,2026-08-21,2026-03-27,Web Form,,2026-08-21,2026-03-27,Prospecting,True
OP-02146,Larkspur Labs,sofia.patel@gmail.com,U-1020,qualification,184283.27,2025-11-06,2025-07-31,Trade Show,184283.27,2025-11-06,2025-07-31,Qualification,True
OP-03670,Umbra Defense,chris.lee@example.org,U-1026,Prospect,170953.98,2025-01-04,2024-06-30,Outbound SDR,170953.98,2025-01-04,2024-06-30,Prospecting,True
OP-00723,Northgate Auto,nina.patel@example.org,U-1012,Qualified,37050.21,2025-07-08,2025-01-18,Inbound Call,37050.21,2025-07-08,2025-01-18,Qualification,True
OP-04309,Quartzline Telecom,aisha.miller@gmail.com,U-1003,Qualifcation,89198.40,2024-04-23,2024-03-28,Bulk Import,89198.4,2024-04-23,2024-03-28,Qualification,True
OP-01294,Everline Health,aisha.garcia@outlook.com,U-1008,Lost,107254.89,,2024-01-20,Partner Referral,107254.89,,2024-01-20,Closed Lost,True
OP-04317,Copperline Foods,ava.patel@yahoo.com,U-1001,qualification,58496.76,2025-03-07,2024-09-02,Partner Referral,58496.76,2025-03-07,2024-09-02,Qualification,True
OP-04002,Zephyr Airlines,ava.nguyen@example.org,U-1025,PROSPECTING,210091.22,2027-01-21,2026-06-19,Inbound Call,210091.22,2027-01-21,2026-06-19,Prospecting,True
OP-01142,Northgate Auto,zoe.garcia@outlook.com,U-1037,New Lead,29544.91,2024-08-12,2024-04-18,Trade Show,29544.91,2024-08-12,2024-04-18,Prospecting,True
OP-00192,Northgate Auto,priya.garcia@company.com,U-8888,,249042.45,2026-12-27,2026-06-28,Trade Show,249042.45,2026-12-27,2026-06-28,,True
OP-00055,Copperline Foods,raj.johnson@company.com,admin,Lost,241882.90,2024-12-10,2024-05-24,Web Form,241882.9,2024-12-10,2024-05-24,Closed Lost,True
OP-00300,Granite Ridge Co,owen.garcia@gmail.com,U-1036,Quote Sent,142668.38,2026-10-14,2026-04-13,Outbound SDR,142668.38,2026-10-14,2026-04-13,Proposal,True
OP-03284,Willow Creek Farms,kara.moore@yahoo.com,U-1013,Qualified,"$99,478.32",2025-05-09,2024-09-29,Inbound Call,99478.32,2025-05-09,2024-09-29,Qualification,True
OP-00486,Redwood Outdoors,ava.moore@company.com,U-1022,Discovery,49165.63,2026-01-22,2025-12-15,Inbound Call,49165.63,2026-01-22,2025-12-15,Qualification,True
OP-03869,Umbra Defense,raj.taylor@outlook.com,U-1035,Qualifcation,69490.68,2026-09-29,2026-04-10,Outbound SDR,69490.68,2026-09-29,2026-04-10,Qualification,True
OP-01125,Onyx Pharma,ava.taylor@outlook.com,U-1034,Prospecting,138533.04,2024-12-07,2024-05-31,Web Form,138533.04,2024-12-07,2024-05-31,Prospecting,True
OP-03547,Keystone Energy,maya.lee@gmail.com,U-1028,New Lead,"USD 94,034.26",2025-10-28,2025-06-02,Partner Referral,94034.26,2025-10-28,2025-06-02,Prospecting,True
OP-01335,ForgePoint Systems,,U-1028,Qualifcation,175603.44,2026-08-13,2026-05-11,Bulk Import,175603.44,2026-08-13,2026-05-11,Qualification,
OP-D0149,Willow Creek Farms,ben.moore@company.com,U-1010,Qualifcation,85959.51,2025-08-16,2025-07-15,Trade Show,85959.51,2025-08-16,2025-07-15,Qualification,True
OP-02353,Granite Ridge Co,kara.anderson@outlook.com,U-1000,New Lead,100159.88,2025-02-05,2024-08-14,Outbound SDR,100159.88,2025-02-05,2024-08-14,Prospecting,True
OP-04311,Harborline Bank,aisha.patel@company.com,U-1010,CLOSED WON,68722.64,2024-12-23,2024-11-13,Bulk Import,68722.64,2024-12-23,2024-11-13,Closed Won,True
OP-02539,Harborline Bank,dev.wilson@yahoo.com,U-1005,Closed Won,46478.44,2026-10-26,2026-08-10,Bulk Import,46478.44,2026-10-26,2026-08-10,Closed Won,True
OP-01454,Acme Industrial,ethan.thomas@outlook.com,U-1030,Proposal Sent,27571.68,2024-10-09,2024-07-11,Trade Show,27571.68,2024-10-09,2024-07-11,Proposal,True
OP-00220,Tidewater Marine,marcus.moore@example.org,U-1036,Prospect,113760.20,2024-11-04,2024-03-12,Partner Referral,113760.2,2024-11-04,2024-03-12,Prospecting,True
OP-02583,Yellowpine Lumber,ethan.smith@outlook.com,U-1029,Closed-Lost,"$142,498",2025-10-28,2025-06-21,Inbound Call,142498.0,2025-10-28,2025-06-21,Closed Lost,True
OP-00497,Umbra Defense,ben.miller@yahoo.com,U-1030,Prospect,231524.16,2026-06-11,2026-04-17,Inbound Call,231524.16,2026-06-11,2026-04-17,Prospecting,True
OP-03279,ForgePoint Systems,dev.smith@gmail.com,U-1017,Prospect,18169.81,2025-03-18,2024-09-01,Bulk Import,18169.81,2025-03-18,2024-09-01,Prospecting,True
OP-04379,Harborline Bank,,U-9999,Prospect,181220.57,2024-08-30,2024-05-02,Bulk Import,181220.57,2024-08-30,2024-05-02,Prospecting,
OP-03476,Juniper Retail,dev.wilson@outlook.com,U-1014,CLOSED WON,46290.15,2024-10-04,2024-05-13,Outbound SDR,46290.15,2024-10-04,2024-05-13,Closed Won,True
OP-03368,Everline Health,,U-1014,Qualification,102672.69,2025-04-16,2024-08-25,Trade Show,102672.69,2025-04-16,2024-08-25,Qualification,
OP-02611,Meridian Freight,raj.anderson@example.org,U-1033,Qualified,,2024-08-08,2024-03-29,Inbound Call,,2024-08-08,2024-03-29,Qualification,True
OP-00546,Northgate Auto,ava.thomas@gmail.com,U-1002,PROSPECTING,204404.61,,2024-08-19,Web Form,204404.61,,2024-08-19,Prospecting,True
OP-03689,Copperline Foods,ella.kim@gmail.com,U-1018,,105801.75,2024-10-05,2024-03-06,Inbound Call,105801.75,2024-10-05,2024-03-06,,True
OP-00522,Onyx Pharma,aisha.lee@yahoo.com,U-1002,closed won,"$94,673.41",2025-05-28,2025-01-10,Bulk Import,94673.41,2025-05-28,2025-01-10,Closed Won,True
OP-02692,Silverline SaaS,lena.patel@example.org,U-1002,Closed-Won,118748.25,2026-01-06,2025-05-30,Outbound SDR,118748.25,2026-01-06,2025-05-30,Closed Won,True
OP-04476,Copperline Foods,zoe.nguyen@example.org,U-1008,CLOSED WON,224162.34,,2025-03-09,Partner Referral,224162.34,,2025-03-09,Closed Won,True
OP-00476,Silverline SaaS,ava.brown@example.org,U-1033,Discovery,47852.68,2024-06-09,2024-05-08,Outbound SDR,47852.68,2024-06-09,2024-05-08,Qualification,True
OP-03991,Tidewater Marine,kara.moore@yahoo.com,U-1013,Closed Won,,2026-09-12,2026-03-29,Partner Referral,,2026-09-12,2026-03-29,Closed Won,True
OP-01342,Everline Health,ellataylor@yahoo.com,U-1025,PROSPECTING,"$167,490.14",2024-03-14,2024-02-12,Partner Referral,167490.14,2024-03-14,2024-02-12,Prospecting,True
OP-03261,DeltaWave Media,nina.garcia@company.com,U-1002,Won,"$177,187",2025-05-09,2025-02-05,Trade Show,177187.0,2025-05-09,2025-02-05,Closed Won,True
OP-00720,Silverline SaaS,owen.wilson@company.com,U-1022,Discovery,"$97,918",2026-02-04,2025-10-22,Trade Show,97918.0,2026-02-04,2025-10-22,Qualification,True
OP-00472,Willow Creek Farms,kara.anderson@gmail.com,U-1019,Negotiation,"USD 99,655.57",2026-09-28,2026-08-03,Outbound SDR,99655.57,2026-09-28,2026-08-03,Proposal,True
OP-01594,ForgePoint Systems,ethan.taylor@gmail.com,U-1030,ClosedLost,36550.22,2025-12-15,2025-10-05,Trade Show,36550.22,2025-12-15,2025-10-05,Closed Lost,True
OP-00180,BluePeak Logistics,lena.thomas@yahoo.com,inactive_user,ClosedWon,"60,919.66 $",2025-10-01,2025-02-09,Partner Referral,60919.66,2025-10-01,2025-02-09,Closed Won,True
OP-03061,Juniper Retail,marcus.thomas@company.com,U-1028,Qualifcation,182164.87,2026-09-22,2026-06-13,Bulk Import,182164.87,2026-09-22,2026-06-13,Qualification,True
OP-04320,Meridian Freight,priya.taylor@gmail.com,U-1000,qualification,113858.07,2026-08-17,2026-08-09,Web Form,113858.07,2026-08-17,2026-08-09,Qualification,True
OP-02437,Keystone Energy,liam.nguyen@yahoo.com,U-1005,qualification,"USD 205,408.37",2024-04-25,2024-03-23,Outbound SDR,205408.37,2024-04-25,2024-03-23,Qualification,True
